Zone,T,a0,a1,b0,b1,a2,b2,a3,Ma,Mb,Mref2,Rref,f2,f3,s1,s2,xl,xh,AFmin,AFmax
320,0.4,0.900708948,0.009390636,0.067844284,-0.011223389,-0.000133069,-0.007146655,-0.000111422,4.5,5.3,3.2,10.25,-0.315834985,0.251201005,0.306717506,0.312196923,0.048128064,0.251201005,0.25,2.47681105
320,0.5,0.928312804,0.003408614,0.044926371,-0.006040801,-0.000477521,-0.003096948,3.47E-05,4.5,5.3,3.2,10.25,-0.275067318,0.22852456,0.307582603,0.309634152,0.051173881,0.22852456,0.25,2.527336823
320,0.6,0.950689806,0,0.029048806,-0.002674228,0,-0.001010826,6.26E-05,4.5,5.3,3.2,10.25,-0.223411364,0.212049451,0.309291997,0.310434888,0.063614835,0.212049451,0.25,2.576263288
320,0.7,0.959366588,0,0.019107551,-0.000860124,0,-6.33E-05,5.45E-05,4.5,5.3,3.2,10.25,-0.160161308,0.197710848,0.311538177,0.313230423,0.059313254,0.197710848,0.25,2.609569368
320,0.85,0.926900889,0,0.011591507,0.000221033,0,0.000370851,3.25E-05,4.5,5.3,3.2,10.25,-0.089365498,0.174426526,0.304985332,0.310514395,0.052327958,0.174426526,0.25,2.530952715
320,1,0.850711019,0,0.008653951,0.00046198,0,0.000377695,1.58E-05,4.5,5.3,3.2,10.25,-0.018649685,0.146626677,0.28988619,0.303101557,0.043988003,0.146626677,0.25,2.345285621
321,0.01,0.572323203,0.04350627,0.739976244,-0.168300926,0.029827872,-0.130339475,-0.040500177,6.5,5,3.2,10.25,-0.367042899,0.274979112,0.251781528,0.232290081,0.033130004,0.274979112,0.25,1.388352635
321,0.1,0.384476858,0.034259565,0.14744006,-0.018173398,0.008769266,-0.058009662,0.006102992,4.5,4.6,3.2,10.25,-1.298973715,0.496004343,0.351278312,0.339829073,0.019717878,0.496004343,0.25,1.575898312
321,0.2,0.692444785,0.00690541,0.10170802,-0.019565947,0.010322039,-0.01412984,0.005268754,4.5,4.6,3.2,10.25,-0.707941268,0.332386639,0.344616393,0.363709316,0.027834426,0.332386639,0.25,2.094639246
321,0.3,0.768436642,0.005902624,0.056236887,-0.012184306,0.003870835,0.009187589,0.004378253,4.5,4.6,3.2,10.25,-0.43867209,0.268891402,0.327721176,0.36473661,0.036512984,0.268891402,0.25,2.303535649
321,0.4,0.790916704,0.006932013,0.037986483,-0.007664523,0.000109002,0.010023675,0.002665042,4.5,4.6,3.2,10.25,-0.240360309,0.234319624,0.315920634,0.35517855,0.061269986,0.234319624,0.25,2.331333456
321,0.5,0.864282285,0.00015074,0.030187349,-0.004335634,0.001200987,0.005607224,0.001304139,4.5,4.6,3.2,10.25,-0.159851886,0.209875133,0.298408994,0.339380847,0.06296254,0.209875133,0.25,2.418471881
321,0.6,0.922316063,0,0.02531163,-0.002056318,0,0.002418023,0.000505844,4.5,4.6,3.2,10.25,-0.172889965,0.190597422,0.290559776,0.323954683,0.057179227,0.190597422,0.25,2.530451552
321,0.7,0.991608077,0,0.021795583,-0.000760943,0,0.000731005,0.000110727,4.5,4.6,3.2,10.25,-0.219686718,0.174250845,0.289309659,0.315309903,0.051672073,0.174250845,0.25,2.700164268
321,0.85,1.020509095,0,0.018644668,6.07E-05,0,-0.000251117,-9.88E-05,4.5,4.6,3.2,10.25,-0.200899285,0.152397519,0.281636281,0.30671112,0.045719256,0.152397519,0.25,2.772443772
321,1,0.951942584,0,0.01803298,0.000278015,0,-0.000453952,-0.000127694,4.5,4.6,3.2,10.25,-0.093614201,0.132726247,0.271705316,0.299066558,0.039817874,0.132726247,0.25,2.58751717
322,0.01,0.604367999,0.052897584,0.719704829,-0.167853721,0.022800881,-0.126064283,-0.040071915,6.5,5.1,3.2,10.25,-0.465369517,0.31875245,0.229458142,0.219899905,0.031969826,0.31875245,0.25,1.417471039
322,0.1,0.3912784,0.047523054,0.12886567,-0.022814177,0.011494592,-0.029003856,0.002701023,4.5,5.4,3.2,10.25,-1.425222539,0.541749302,0.350143941,0.357930413,0.019970159,0.541749302,0.25,1.626495948
322,0.2,0.764377721,0.016411995,0.099781653,-0.022979651,0.000889302,-0.004541388,0.002773183,4.5,5.4,3.2,10.25,-0.877517461,0.362763577,0.340302609,0.359947286,0.023190713,0.362763577,0.25,2.264939357
322,0.3,0.845858342,0.012874579,0.071629289,-0.017983617,0.002989906,-0.000378127,0.002150135,4.5,5.4,3.2,10.25,-0.494694249,0.290485635,0.336021485,0.351538774,0.033896165,0.290485635,0.25,2.484575463
322,0.4,0.842435768,0.00599731,0.04757397,-0.010544685,0.001176831,-0.000120961,0.001467318,4.5,5.4,3.2,10.25,-0.263432995,0.252786433,0.326097652,0.341644516,0.07583593,0.252786433,0.25,2.3936929
322,0.5,0.851587252,0.003480697,0.030636191,-0.005037831,0.00087603,-0.000243054,0.000873992,4.5,5.4,3.2,10.25,-0.214356851,0.224944145,0.31638676,0.328760982,0.067483244,0.224944145,0.25,2.384610686
322,0.6,0.876331411,0,0.019727123,-0.001898457,0,-0.000226441,0.000436398,4.5,5.4,3.2,10.25,-0.20654758,0.199142373,0.312979482,0.319896721,0.059742712,0.199142373,0.25,2.40138594
322,0.7,0.891394877,0,0.012988108,-0.000369438,0,-0.000159222,0.000176335,4.5,5.4,3.2,10.25,-0.152441937,0.172863238,0.31434762,0.317653584,0.051858971,0.172863238,0.25,2.437434937
322,0.85,0.920602435,0,0.007887587,0.000421552,0,-7.61E-05,3.41E-06,4.5,5.4,3.2,10.25,-0.089508001,0.132984753,0.309791593,0.312796621,0.039895426,0.132984753,0.25,2.509875572
322,1,0.884335687,0,0.006643395,0.000515016,0,-2.79E-05,-4.75E-05,4.5,5.4,3.2,10.25,-0.029004414,0.099056156,0.297736691,0.305700803,0.029716847,0.099056156,0.25,2.420823534
601,0.01,0.922918706,0.066804913,0.760114946,-0.170167938,0.018585415,-0.133283196,-0.044787894,6.5,5.3,3.2,10.25,-0.271105039,0.047944059,0.225098496,0.257513391,0.009851342,0.047944059,0.25,1.780759191
601,0.1,0.685384837,0.048148982,0.146679922,-0.020637309,0.014155221,-0.043679604,-0.004248079,4.5,5.3,3.2,10.25,-0.874783265,0.11971618,0.336864329,0.426443646,0.007282725,0.11971618,0.25,2.065559819
601,0.2,1.001928696,0.016676142,0.112049855,-0.022904113,-0.001644908,-0.010107992,-0.002282941,4.5,5.3,3.2,10.25,-0.821806976,0.136721464,0.35101779,0.44448774,0.009222743,0.136721464,0.25,2.761275397
601,0.3,1.114431484,0.01265055,0.08551401,-0.01974909,-0.008171239,-0.003608699,-0.002086796,4.5,5.3,3.2,10.25,-0.562866569,0.101539308,0.337888746,0.443631734,0.009821904,0.101539308,0.25,3.066136257
601,0.4,1.204850906,0.007934029,0.06140517,-0.01200299,0.001501047,-0.002648953,-0.001597176,4.5,5.3,3.2,10.25,-0.36551412,0.063626738,0.34465457,0.431772478,0.011083249,0.063626738,0.25,3.410904461
601,0.5,1.256278799,0.004035932,0.04121354,-0.005873205,0.002024425,-0.001782161,-0.000972311,4.5,5.3,3.2,10.25,-0.237030551,0.042303185,0.349726683,0.415774027,0.012690955,0.042303185,0.25,3.557970445
601,0.6,1.248925438,0,0.025932257,-0.002286689,0,-0.000965116,-0.000488513,4.5,5.3,3.2,10.25,-0.153197768,0.032426626,0.351792683,0.40042009,0.009727988,0.032426626,0.25,3.468103067
601,0.7,1.212014945,0,0.014896986,-0.000507694,0,-0.000438475,-0.000199341,4.5,5.3,3.2,10.25,-0.088415113,0.027540779,0.352595774,0.388108746,0.008262234,0.027540779,0.25,3.352261719
601,0.85,1.19171385,0,0.004393719,0.00043895,0,-6.08E-05,-5.95E-06,4.5,5.3,3.2,10.25,-0.031251262,0.023153796,0.344423579,0.373454775,0.006946139,0.023153796,0.25,3.291748931
601,1,1.134625624,0,-0.000980442,0.000571701,0,6.74E-05,5.16E-05,4.5,5.3,3.2,10.25,0.011165001,0.020885082,0.32709023,0.359227041,0.006265525,0.020885082,0.25,3.194353095
602,0.01,0.787573546,0.077505035,0.716651697,-0.164312692,0.013030274,-0.124171492,-0.033120938,6.5,5.3,3.2,10.25,-0.269752839,0.068042919,0.241479165,0.247189203,0.013610717,0.068042919,0.25,1.701838333
602,0.1,0.682011032,0.029050057,0.17473898,-0.026884268,0.011907217,-0.067459138,0.000595291,4.5,4.6,3.2,10.25,-0.956567162,0.186351149,0.355941162,0.405883383,0.010054355,0.186351149,0.25,2.028710602
602,0.2,0.973664128,0.0131026,0.08746037,-0.012548737,0.003214039,-0.015638821,0.001719404,4.5,4.6,3.2,10.25,-0.771942021,0.170383962,0.36264314,0.41995647,0.012200953,0.170383962,0.25,2.748869573
602,0.3,1.018392105,0.012422201,0.058965546,-0.009706376,-0.000226545,-0.00343518,0.0003629,4.5,4.6,3.2,10.25,-0.484899264,0.139308365,0.363451802,0.407320963,0.018189804,0.139308365,0.25,2.894141084
602,0.4,1.125777013,0.008547785,0.044263079,-0.007505851,0.000198611,-0.001706722,-0.000494311,4.5,4.6,3.2,10.25,-0.429411507,0.13364796,0.361251782,0.388256879,0.018891034,0.13364796,0.25,3.179223738
602,0.5,1.178225738,0.004021918,0.031713678,-0.004714416,-0.001572564,-0.001332834,-0.000574225,4.5,4.6,3.2,10.25,-0.353677091,0.141781461,0.355134176,0.37331164,0.036116088,0.141781461,0.25,3.272554678
602,0.6,1.195200497,0,0.020748185,-0.00242974,0,-0.000852043,-0.000403412,4.5,4.6,3.2,10.25,-0.292451027,0.139509928,0.346844829,0.360341173,0.041852978,0.139509928,0.25,3.295001947
602,0.7,1.184813935,0,0.012245065,-0.001030607,0,-0.000464508,-0.000238215,4.5,4.6,3.2,10.25,-0.20046675,0.12108041,0.340676247,0.358865213,0.036324123,0.12108041,0.25,3.264926365
602,0.85,1.081675994,0,0.003320553,-7.25E-05,0,-0.000138572,-8.57E-05,4.5,4.6,3.2,10.25,-0.007674314,0.081161936,0.327872827,0.360776532,0.024348581,0.081161936,0.25,2.948132834
602,1,0.979858914,0,-0.002769181,0.000226527,0,-5.30E-07,-1.44E-05,4.5,4.6,3.2,10.25,0.078637347,0.050171132,0.307565132,0.354656835,0.01505134,0.050171132,0.25,3.023208858
603,0.01,0.773355401,0.073080129,0.730182521,-0.165778901,0.010800712,-0.126086455,-0.047950878,6.5,5.3,3.2,10.25,-0.30120863,0.070294607,0.230649149,0.273070067,0.011995109,0.070294607,0.25,1.575075729
603,0.1,0.565570801,0.052687514,0.149968359,-0.026738631,0.004007173,-0.031784712,-0.00223978,4.5,5.7,3.2,10.25,-1.014999146,0.184465706,0.356507587,0.450205351,0.009306879,0.184465706,0.25,1.806584291
603,0.2,0.88843588,0.025956076,0.103788254,-0.018598218,-0.006387665,-0.012329615,0.000224287,4.5,5.7,3.2,10.25,-0.934614319,0.202795046,0.371448094,0.45245294,0.011625573,0.202795046,0.25,2.454473875
603,0.3,0.925494149,0.02178269,0.077859733,-0.015195234,-0.007341971,-0.006785397,0.000101519,4.5,5.7,3.2,10.25,-0.613533625,0.162918157,0.362343276,0.451532841,0.013542516,0.162918157,0.25,2.58414757
603,0.4,1.056072955,0.010267691,0.052935589,-0.009634901,-0.004528447,-0.004016234,0.000133438,4.5,5.7,3.2,10.25,-0.459439511,0.104951011,0.353782455,0.445730045,0.012056685,0.104951011,0.25,2.883423067
603,0.5,1.147815865,0.003745877,0.032134168,-0.004999638,-0.001443165,-0.002193458,0.000138639,4.5,5.7,3.2,10.25,-0.337988437,0.07097607,0.34771646,0.431085488,0.013283288,0.07097607,0.25,3.142648807
603,0.6,1.18440791,0,0.017044683,-0.002110329,0,-0.001006036,9.76E-05,4.5,5.7,3.2,10.25,-0.258740153,0.057197538,0.343767562,0.409531333,0.015953894,0.057197538,0.25,3.248527417
603,0.7,1.188857825,0,0.007195327,-0.000603893,0,-0.000349022,5.77E-05,4.5,5.7,3.2,10.25,-0.174172041,0.053681889,0.341991025,0.393069106,0.016104567,0.053681889,0.25,3.276328541
603,0.85,1.115432272,0,-0.000696919,0.000256571,0,5.52E-05,2.08E-05,4.5,5.7,3.2,10.25,-0.023736723,0.050920976,0.33421257,0.372464315,0.015276293,0.050920976,0.25,3.052025964
603,1,1.008476015,0,-0.004307523,0.000422628,0,0.000154059,3.55E-06,4.5,5.7,3.2,10.25,0.044336371,0.042304551,0.318599583,0.353538797,0.012691365,0.042304551,0.25,2.965109124
604,0.01,0.862647494,0.088966492,0.779658325,-0.167545186,0.000131592,-0.133426607,-0.041810412,6.5,5.4,3.2,10.25,-0.287432783,0.046028774,0.232954668,0.293383521,0.008540702,0.046028774,0.25,1.652056391
604,0.1,0.559806251,0.063250606,0.189240109,-0.02773992,0.015937077,-0.050121395,-0.000370387,4.5,5.3,3.2,10.25,-0.854051882,0.109729637,0.348759545,0.474620409,0.006682012,0.109729637,0.25,1.909005867
604,0.2,0.931643696,0.028565311,0.131727637,-0.019792266,-0.000428453,-0.021878751,-0.000807304,4.5,5.3,3.2,10.25,-0.793042877,0.110692857,0.365053369,0.486950886,0.007659651,0.110692857,0.25,2.58294312
604,0.3,0.997389566,0.022990573,0.104490272,-0.01522138,0.002683767,-0.015148859,-0.00058033,4.5,5.3,3.2,10.25,-0.579687461,0.09382545,0.356467912,0.474131274,0.008791474,0.09382545,0.25,2.80597012
604,0.4,1.125072789,0.014922686,0.078314182,-0.009835899,0.00266334,-0.009413346,-0.000321744,4.5,5.3,3.2,10.25,-0.467047621,0.068461045,0.346873662,0.457604705,0.007884779,0.068461045,0.25,3.165041134
604,0.5,1.258581092,0.006383186,0.05387345,-0.005448041,0.001076724,-0.00499163,-0.000170441,4.5,5.3,3.2,10.25,-0.405531713,0.05128777,0.345518588,0.449299239,0.007309126,0.05128777,0.25,3.545111175
604,0.6,1.325678439,0,0.033684564,-0.00251223,0,-0.002186271,-7.90E-05,4.5,5.3,3.2,10.25,-0.360956576,0.044446863,0.350365399,0.444368068,0.007646503,0.044446863,0.25,3.72752765
604,0.7,1.334006609,0,0.018452815,-0.000881014,0,-0.000686101,-2.80E-05,4.5,5.3,3.2,10.25,-0.301518543,0.04536546,0.359505739,0.434299286,0.010892531,0.04536546,0.25,3.78419088
604,0.85,1.257626557,0,0.003453315,0.000127545,0,0.000199443,3.67E-06,4.5,5.3,3.2,10.25,-0.182822092,0.05244186,0.366041469,0.413167251,0.015732558,0.05244186,0.25,3.520050007
604,1,1.124603349,0,-0.004989155,0.000377379,0,0.000390931,1.16E-05,4.5,5.3,3.2,10.25,-0.047735434,0.055715257,0.35872677,0.390140033,0.016714577,0.055715257,0.25,3.084356302
611,0.01,1.167033299,0.044299387,0.898323333,-0.182241792,0.029767036,-0.157407367,-0.044002833,6.5,5.4,3.2,10.25,-0.224516285,0.039847716,0.24370505,0.265896181,0.010251775,0.039847716,0.25,1.814547505
611,0.1,0.498978246,0.093999567,0.246979277,-0.033507313,0.024690744,-0.065879421,-0.005743673,4.5,5.6,3.2,10.25,-0.660789371,0.094765968,0.371394885,0.412655583,0.007872429,0.094765968,0.25,1.771010504
611,0.2,0.873433525,0.057424402,0.185536697,-0.021153855,0.00928578,-0.039414419,-0.001323198,4.5,5.6,3.2,10.25,-0.578251474,0.093625966,0.412269386,0.439322189,0.009202796,0.093625966,0.25,2.479524549
611,0.3,1.116813868,0.051488935,0.148172459,-0.019996872,-0.007776364,-0.030710333,0.000155835,4.5,5.6,3.2,10.25,-0.459698854,0.078181891,0.410039428,0.464707505,0.008705819,0.078181891,0.25,3.084973827
611,0.4,1.312290714,0.021903311,0.100969363,-0.014575577,-0.007582132,-0.015368882,-0.000190955,4.5,5.6,3.2,10.25,-0.361606249,0.051157046,0.395384705,0.460556768,0.008009756,0.051157046,0.25,3.630151266
611,0.5,1.406297498,4.75E-06,0.06106157,-0.008474361,-0.000741757,-0.005541055,-0.000370312,4.5,5.6,3.2,10.25,-0.255032006,0.032957211,0.385560288,0.448223998,0.009887163,0.032957211,0.25,3.940483547
611,0.6,1.40554472,0,0.033973268,-0.004054704,0,-0.001016608,-0.000311961,4.5,5.6,3.2,10.25,-0.164191926,0.023885565,0.38079988,0.438158378,0.00716567,0.023885565,0.25,4.05133132
611,0.7,1.378513324,0,0.017215067,-0.001524507,0,0.000717191,-0.000207944,4.5,5.6,3.2,10.25,-0.100859833,0.020020303,0.376378285,0.431542126,0.006006091,0.020020303,0.25,3.983737873
611,0.85,1.276736893,0,0.003500271,9.33E-05,0,0.001229799,-9.23E-05,4.5,5.6,3.2,10.25,-0.027600804,0.018351884,0.35984103,0.410295779,0.005505565,0.018351884,0.25,3.609781112
611,1,1.159880453,0,-0.003926337,0.000529538,0,0.000985479,-2.96E-05,4.5,5.6,3.2,10.25,0.026830267,0.018396633,0.335398383,0.389960696,0.00551899,0.018396633,0.25,3.427901467
619,0.01,0.580435359,0.083936797,0.782450261,-0.169870887,0.018406784,-0.127263157,-0.044173265,6.5,5.3,3.2,10.25,-0.230970311,0.058536538,0.247370853,0.278287941,0.013652363,0.058536538,0.25,1.393656662
619,0.1,0.260418412,0.052457017,0.195799858,-0.046876369,-0.002891664,-0.013365224,-0.003305899,4.5,6,3.2,10.25,-0.809643491,0.162219705,0.392920901,0.434993464,0.01034903,0.162219705,0.25,1.428896853
619,0.2,0.573569509,0.039193016,0.14631567,-0.030228811,0.000912126,-0.003246205,0.008236686,4.5,6,3.2,10.25,-0.625963201,0.133055866,0.436260882,0.453761901,0.011455399,0.133055866,0.25,2.058399037
619,0.3,0.660035977,0.03037529,0.109174627,-0.021245351,0.002762055,-0.001334053,0.009281819,4.5,6,3.2,10.25,-0.420177257,0.097422105,0.40638659,0.469227452,0.01211888,0.097422105,0.25,2.213207361
619,0.4,0.832729725,0.011911525,0.08003985,-0.013569521,0.00068655,-0.000714298,0.005399546,4.5,6,3.2,10.25,-0.304876783,0.058414606,0.370425884,0.454870604,0.010656197,0.058414606,0.25,2.42264416
619,0.5,0.978123031,0.007018075,0.059667052,-0.007396941,0.00166192,-0.000311376,0.002532563,4.5,6,3.2,10.25,-0.239752693,0.03914209,0.346850476,0.433028356,0.010679067,0.03914209,0.25,2.753053031
619,0.6,1.063915946,0,0.045976031,-0.003337011,0,-9.81E-05,0.000938483,4.5,6,3.2,10.25,-0.209647495,0.034656797,0.330758104,0.410248625,0.010397039,0.034656797,0.25,2.898588135
619,0.7,1.110340595,0,0.036612806,-0.001118679,0,-2.67E-06,0.000169059,4.5,6,3.2,10.25,-0.188627349,0.038344846,0.32395995,0.390432971,0.011503454,0.038344846,0.25,3.035697666
619,0.85,1.138016467,0,0.027492836,0.000226016,0,3.98E-05,-0.000223279,4.5,6,3.2,10.25,-0.145614385,0.048564576,0.318936711,0.361565192,0.014569373,0.048564576,0.25,3.120497787
619,1,1.089832754,0,0.022101762,0.00054128,0,3.94E-05,-0.000265117,4.5,6,3.2,10.25,-0.066891891,0.054087638,0.313460295,0.334907739,0.016226291,0.054087638,0.25,2.973622725
620,0.01,1.098230818,0.008014669,0.887626785,-0.191772023,0.020672903,-0.15393896,-0.051784393,6.5,5.1,3.2,10.25,-0.270444582,0.040376784,0.212947429,0.280583192,0.00800862,0.040376784,0.25,1.691907086
620,0.1,0.52322993,0.064205572,0.235159365,-0.043178049,-0.001010343,-0.05273106,-0.000798952,4.5,5.3,3.2,10.25,-0.843306358,0.104942207,0.351756353,0.471037931,0.006431391,0.104942207,0.25,1.730764994
620,0.2,0.896841817,0.02735619,0.170174325,-0.034534712,-0.024621942,-0.016388016,0.00019838,4.5,5.3,3.2,10.25,-0.869154269,0.111605825,0.332277414,0.486714008,0.006683985,0.111605825,0.25,2.36267698
620,0.3,0.978316661,0.026086216,0.133267032,-0.027459145,-0.012477384,-0.011951623,3.01E-05,4.5,5.3,3.2,10.25,-0.639480185,0.097617846,0.320048617,0.471574988,0.007882182,0.097617846,0.25,2.700081263
620,0.4,1.190539744,0.008299461,0.091582429,-0.015152317,2.18E-05,-0.006543704,-9.30E-05,4.5,5.3,3.2,10.25,-0.571856971,0.06958269,0.317808758,0.453382325,0.006204175,0.06958269,0.25,3.304529182
620,0.5,1.309881375,0.00295609,0.058182554,-0.00665422,0.001225213,-0.002845558,-0.00025928,4.5,5.3,3.2,10.25,-0.471332918,0.051449175,0.322399931,0.44090329,0.006645089,0.051449175,0.25,3.715558431
620,0.6,1.372889442,0,0.036030397,-0.002174837,0,-0.000916529,-0.000247134,4.5,5.3,3.2,10.25,-0.382107794,0.045132466,0.328900456,0.432248077,0.008258738,0.045132466,0.25,3.928280335
620,0.7,1.394778534,0,0.022727425,-0.000139069,0,-4.53E-05,-0.000175699,4.5,5.3,3.2,10.25,-0.319004475,0.046583444,0.333533267,0.423753948,0.012781128,0.046583444,0.25,4.031450906
620,0.85,1.335728444,0,0.012612916,0.000794725,0,0.000349504,-8.51E-05,4.5,5.3,3.2,10.25,-0.211328231,0.053580738,0.32865457,0.398408107,0.016074221,0.053580738,0.25,3.80781196
620,1,1.191337269,0,0.007593671,0.000810382,0,0.000351825,-3.19E-05,4.5,5.3,3.2,10.25,-0.02618833,0.056468369,0.317420746,0.37831471,0.016940511,0.056468369,0.25,3.296366035
625,0.01,0.6408658,0.070816107,0.770883061,-0.161489488,0.024474915,-0.132824053,-0.038310103,6.5,5.3,3.2,10.25,-0.250389326,0.054342094,0.266153013,0.293884892,0.011355493,0.054342094,0.25,1.411681271
625,0.1,0.329428311,0.041377722,0.242186804,-0.0350311,0.029198588,-0.073456989,-0.004824782,4.5,4.9,3.2,10.25,-0.750428874,0.126233961,0.403539241,0.463538344,0.008697221,0.126233961,0.25,1.441893471
625,0.2,0.703837168,0.014194659,0.107173295,-0.014092547,0.010128459,-0.00713104,0.003271693,4.5,4.9,3.2,10.25,-0.636882589,0.106915509,0.404001616,0.470382294,0.009121203,0.106915509,0.25,2.182670511
625,0.3,0.727345899,0.011799155,0.076666141,-0.010630698,-0.004542601,0.003894622,0.002084843,4.5,4.9,3.2,10.25,-0.433374738,0.092448448,0.415932153,0.463474772,0.012261628,0.092448448,0.25,2.176094801
625,0.4,0.807889915,0.008643897,0.063286592,-0.007517166,-0.001820295,0.005954411,0.000852327,4.5,4.9,3.2,10.25,-0.308688827,0.065347488,0.392145141,0.458030156,0.011455241,0.065347488,0.25,2.355374167
625,0.5,0.921728297,0.003948239,0.052184068,-0.004311983,-1.59E-05,0.004676874,0.000208479,4.5,4.9,3.2,10.25,-0.245326328,0.044903141,0.365968341,0.439528101,0.01132066,0.044903141,0.25,2.590186805
625,0.6,1.01889822,0,0.042389212,-0.002033567,0,0.002790238,-3.95E-05,4.5,4.9,3.2,10.25,-0.231412651,0.037551273,0.348628896,0.419089091,0.009878625,0.037551273,0.25,2.791984189
625,0.7,1.081047597,0,0.034430469,-0.000744698,0,0.001420698,-0.000108549,4.5,4.9,3.2,10.25,-0.215929501,0.039395608,0.341016857,0.401870535,0.011818682,0.039395608,0.25,2.958883752
625,0.85,1.10165239,0,0.025952272,6.86E-05,0,0.000343558,-0.00010189,4.5,4.9,3.2,10.25,-0.168497252,0.048129264,0.334274417,0.377035778,0.014438779,0.048129264,0.25,3.011265532
625,1,1.038252627,0,0.020903207,0.000281009,0,-7.62E-05,-6.75E-05,4.5,4.9,3.2,10.25,-0.077903577,0.052702017,0.325582535,0.353039849,0.015810605,0.052702017,0.25,2.823159847
631,0.01,0.697757238,0.080115744,0.702084945,-0.161461513,0.008439835,-0.12468896,-0.043997989,6.5,5.3,3.2,10.25,-0.310336463,0.114704159,0.220019237,0.227052433,0.018177301,0.114704159,0.25,1.513199975
631,0.1,0.55197669,0.059122825,0.128654305,-0.017546241,0.010403982,-0.037616803,-0.002253182,4.5,5.9,3.2,10.25,-1.43516369,0.369262503,0.344039019,0.388790983,0.013081307,0.369262503,0.25,1.731626531
631,0.2,0.894288521,0.0284536,0.086312118,-0.013931691,-0.004986947,-0.013849898,0.000198273,4.5,5.9,3.2,10.25,-1.191101703,0.372461639,0.322262619,0.395520424,0.016369118,0.372461639,0.25,2.445925187
631,0.3,0.966130905,0.023334611,0.061276376,-0.010556954,-0.002598993,-0.010406117,0.000310126,4.5,5.9,3.2,10.25,-0.727631886,0.30106937,0.33910094,0.367822137,0.021155388,0.30106937,0.25,2.659283708
631,0.4,0.991960921,0.00921461,0.039053358,-0.005821126,0.002397139,-0.006808349,-0.000245716,4.5,5.9,3.2,10.25,-0.444206605,0.246333742,0.357346203,0.344647412,0.042272404,0.246333742,0.25,2.683584107
